date PRCP(mm) PET(mm) T(°C)
1961-11-06 0 1.02 2.79
1961-11-07 0 0.84 4.58
1961-11-08 1.16 0.73 9.41
1961-11-09 18.3 0.61 8.77
1961-11-10 23.05 0.48 6.48
1961-11-11 21.28 0.7 6.59
1961-11-12 25.84 0.42 4.07
1961-11-13 20.6 0.27 4.08
1961-11-14 5.19 0.3 5.81
1961-11-15 0.02 0.47 5.23
1961-11-16 0 0.63 5.3
1961-11-17 0.01 0.77 5.72
1961-11-18 0.01 0.79 5.32
1961-11-19 0 0.98 6.22
1961-11-20 0.63 0.41 8.27
1961-11-21 11.83 0.53 11.33
1961-11-22 2.27 0.38 10.65
1961-11-23 1.36 0.62 10.39
1961-11-24 0.22 0.85 9.27
1961-11-25 2.13 0.38 8.88
1961-11-26 10.95 0.5 9.81
1961-11-27 0 0.82 7.3
1961-11-28 11.22 0.33 5.48
1961-11-29 7.78 0.29 4.02
1961-11-30 0.12 0.72 6.52
1961-12-01 0.09 0.91 8.95
1961-12-02 0.77 0.64 9.19
1961-12-03 3.37 0.63 11.78
1961-12-04 0.19 0.94 13.3
1961-12-05 19.9 0.39 9.57
1961-12-06 7.72 0.41 4.77
1961-12-07 1.26 0.54 3.83
1961-12-08 1.71 0.55 9.09
1961-12-09 3.63 0.38 10.65
1961-12-10 0.04 0.55 12.74
1961-12-11 0 0.92 10.75
1961-12-12 0 1.53 9.75
1961-12-13 0 0.93 9.58
1961-12-14 0 0.92 8.51
1961-12-15 0 1.06 5.1
1961-12-16 0.13 0.82 3.34
1961-12-17 0 0.95 1.65
1961-12-18 0 0.65 -0.81
1961-12-19 0 0.74 -3.1
1961-12-20 0 0.86 -2.1
1961-12-21 0 0.98 -0.22
1961-12-22 8.99 0.5 3.97
1961-12-23 2.49 0.49 7.15
1961-12-24 10.83 0.42 7.81
1961-12-25 2.97 1.03 9.66
1961-12-26 0.17 0.8 8.44
1961-12-27 0.01 0.62 7.41
1961-12-28 0 0.91 6.21
1961-12-29 0.23 1 8.87
1961-12-30 2.19 0.87 10.1
1961-12-31 5.05 0.85 9.94
1962-01-01 7.19 0.35 9.04
1962-01-02 15.32 0.31 4.34
1962-01-03 7.08 0.3 5.87
1962-01-04 1.78 0.5 6.89
1962-01-05 2.57 0.28 5.55
1962-01-06 0.64 0.29 4.44
1962-01-07 0 0.82 5.1
1962-01-08 0.04 0.92 3.54
1962-01-09 5.64 0.58 5.38
1962-01-10 4.12 0.56 9.48
1962-01-11 16.81 0.88 8.37
1962-01-12 2.19 1.42 10.4
1962-01-13 14.66 0.97 9.14
1962-01-14 6.12 0.3 4.02
1962-01-15 0.02 0.81 3.67
1962-01-16 0.04 0.7 4.74
1962-01-17 1.45 0.71 5.73
1962-01-18 16.04 0.28 6.3
1962-01-19 0.1 0.58 5.92
1962-01-20 0 0.77 6.29
1962-01-21 1.32 1.09 5.83
1962-01-22 6.57 0.78 6.08
1962-01-23 0.01 0.64 6.07
1962-01-24 0.53 0.6 9.35
1962-01-25 2.29 0.62 7.88
1962-01-26 0.29 0.7 8.68
1962-01-27 0.1 0.89 7.92
1962-01-28 0.14 0.74 6.42
1962-01-29 0 0.97 1.99
1962-01-30 0.01 0.93 -1.89
1962-01-31 0.39 0.89 -3.83
1962-02-01 7.47 0.54 1.37
1962-02-02 6.08 0.41 0.92
1962-02-03 13 0.56 3.67
1962-02-04 3.72 0.56 8.25
1962-02-05 1.48 0.66 7.88
1962-02-06 0.47 1.03 7.82
1962-02-07 16.28 0.45 5
1962-02-08 11.25 0.64 4.83
1962-02-09 0.88 0.73 3.38
1962-02-10 0.04 1.05 2.2
1962-02-11 0.51 0.59 2.25
1962-02-12 1.24 1.04 5.13
1962-02-13 23.49 0.68 6.84
1962-02-14 4.66 0.9 1.35
1962-02-15 0 1.13 -0.49
1962-02-16 1.08 1.23 2.99
1962-02-17 1.46 0.82 5.52
1962-02-18 0 1.69 3.8
1962-02-19 0 1.87 5.49
1962-02-20 0 1.2 5.27
1962-02-21 0 1.43 5.52
1962-02-22 0 1.56 5.09
1962-02-23 0.48 1.24 1.68
1962-02-24 0.22 0.44 3.23
1962-02-25 2.68 0.5 3.7
1962-02-26 1.68 0.59 4.98
1962-02-27 12.77 0.35 4.55
1962-02-28 12.78 0.56 2.31
1962-03-01 1.41 0.6 3.06
1962-03-02 5.85 0.48 2.44
1962-03-03 4.62 0.54 5.27
1962-03-04 5.11 1.3 10.09
1962-03-05 0.41 1.02 2.9
1962-03-06 0 1.68 1.69
1962-03-07 1 0.76 5.27
1962-03-08 6.42 0.85 9.45
1962-03-09 6.7 1.06 10.17
1962-03-10 1.46 0.95 7.73
1962-03-11 16.39 0.94 7.2
1962-03-12 7.44 0.6 7.81
1962-03-13 1.26 0.76 3.58
1962-03-14 0 1.64 0.22
1962-03-15 0 1.67 1.82
1962-03-16 0.53 0.78 2.08
1962-03-17 0 2.17 0.29
1962-03-18 0 1.86 1.26
1962-03-19 0.01 1.68 4.64
1962-03-20 0.02 1.1 7.5
1962-03-21 0.04 1.25 7.84
1962-03-22 0 1.7 3.34
1962-03-23 0.01 1.5 2.22
1962-03-24 0.05 1.81 3.45
1962-03-25 0.07 2.11 4.1
1962-03-26 1.5 1.18 4.55
1962-03-27 21.24 0.75 8.48
1962-03-28 2.52 0.76 9.91
1962-03-29 4.34 1.04 11.85
1962-03-30 6.48 1.76 14.81
1962-03-31 11.16 0.69 9.91
1962-04-01 4.59 0.55 9.09
1962-04-02 0.1 2.35 11.02
1962-04-03 11.2 2.02 9.58
1962-04-04 16.93 1.04 7.37
1962-04-05 17.82 1.33 6.98
1962-04-06 2.8 1.68 6.15
1962-04-07 0 2.47 6.57
1962-04-08 4.69 2.14 7.21
1962-04-09 8.48 1.45 5.51
1962-04-10 10.73 1.23 5.78
1962-04-11 5.55 0.97 8.62
1962-04-12 0.11 1.71 8.87
1962-04-13 0.06 1.87 9.84
1962-04-14 0 2.8 6.56
1962-04-15 0.05 2.4 3.85
1962-04-16 8.81 0.68 4.68
1962-04-17 14.77 0.52 4.73
1962-04-18 0.77 1.25 6.17
1962-04-19 0.45 2.45 8.48
1962-04-20 0 2.98 11.16
1962-04-21 1.26 3.24 12.21
1962-04-22 0.14 1.46 11.13
1962-04-23 0.99 1.52 12.61
1962-04-24 0.01 1.67 12.46
1962-04-25 0.74 1.94 14.64
1962-04-26 0.44 3.54 16.2
1962-04-27 0.02 3.07 16.48
1962-04-28 0.07 4.21 15.41
1962-04-29 0 3.37 13.34
1962-04-30 0 4.05 11.43
1962-05-01 1.48 2.82 12.11
1962-05-02 0.57 1.58 12.19
1962-05-03 5.12 0.85 10.68
1962-05-04 8.66 1.1 12.3
1962-05-05 0.04 3.66 15.62
1962-05-06 0 1.93 17.79
1962-05-07 0 4 20.01
1962-05-08 8.63 2.36 18.06
1962-05-09 5.76 1.24 12.63
1962-05-10 0.85 2.55 11.32
1962-05-11 9.87 1.26 9.39
1962-05-12 11.34 2 8.98
1962-05-13 6.33 1.67 8.11
1962-05-14 0.23 2.04 7.62
1962-05-15 1.33 1.29 9
1962-05-16 0 2.61 11.76
1962-05-17 0 3.83 13.35
1962-05-18 6.21 3.14 14.5
1962-05-19 5.1 1.49 10.05
1962-05-20 1.01 2.28 10.41
1962-05-21 0.9 1.46 13.4
1962-05-22 0.14 3.27 14.68
1962-05-23 0.02 2.53 14.82
1962-05-24 0.86 2.97 13.51
1962-05-25 0.14 3.01 11.72
1962-05-26 0.04 2.93 9.99
1962-05-27 4.23 1.56 9.75
1962-05-28 4.18 1.21 10.27
1962-05-29 0.02 1.24 12.12
1962-05-30 4.33 3.24 15.68
1962-05-31 38.87 1.12 14.65
1962-06-01 11.16 0.98 9.17
1962-06-02 0 3.64 9.75
1962-06-03 0 4.43 11.27
1962-06-04 0.01 3.74 13.94
1962-06-05 0.01 3.93 15.53
1962-06-06 0 4.53 15.64
1962-06-07 0.04 4.58 14.39
1962-06-08 1.19 3.96 14.05
1962-06-09 0.3 3.15 14.49
1962-06-10 0.11 3.4 14.47
1962-06-11 0 4.2 14.67
1962-06-12 0 4.78 18.14
1962-06-13 3.95 0.78 17.65
1962-06-14 4.41 0.93 15.2
1962-06-15 0.06 2.68 17.35
1962-06-16 3.05 4.29 19.72
1962-06-17 0.22 3.82 20.78
1962-06-18 0.96 2.4 20.39
1962-06-19 1.02 1.48 16.14
1962-06-20 0 3.1 16.35
1962-06-21 0 4.73 17.97
1962-06-22 0.02 5.62 20.89
1962-06-23 0 4.99 21.85
1962-06-24 0.06 2.96 19.73
1962-06-25 0.2 2.63 18.71
1962-06-26 0.08 4.61 18.26
1962-06-27 0 4.3 16.84
1962-06-28 0 5.14 16.48
1962-06-29 0 4.77 16.77
1962-06-30 0 4.21 17.71
1962-07-01 0 3.94 16.27
1962-07-02 0 5.21 16.99
1962-07-03 0 5.66 17.97
1962-07-04 0.51 2.94 15.37
1962-07-05 1.55 1.98 13.93
1962-07-06 0.04 4 14.18
1962-07-07 1.84 3.89 18.25
1962-07-08 2.22 4.19 19.86
1962-07-09 0 4.59 21.06
1962-07-10 4.62 1.91 17.85
1962-07-11 0.01 3.24 17.37
1962-07-12 0 3.05 17.94
1962-07-13 0.02 3.67 19.47
1962-07-14 0.3 3.65 19.27
1962-07-15 1.83 3.25 16.9
1962-07-16 2.94 2.4 15.49
1962-07-17 1.59 3.15 16.03
1962-07-18 1.81 1.84 17.24
1962-07-19 0.05 4.18 20.97
1962-07-20 8.29 4.04 22.92
1962-07-21 1.66 1.88 17.37
1962-07-22 0.06 2.69 16.65
1962-07-23 0 4.65 19.49
1962-07-24 0.06 5.75 24.93
1962-07-25 1.65 4.64 20.99
1962-07-26 0.4 2.74 18.62
1962-07-27 8.05 2.2 17.87
1962-07-28 0.01 3.5 17.89
1962-07-29 0.03 3.83 18.6
1962-07-30 0 4.91 18.35
1962-07-31 0 5.48 20.13
1962-08-01 2.98 6.75 24.16
1962-08-02 0.53 2.06 18.8
1962-08-03 0.5 2.45 18.18
1962-08-04 0.94 1.92 18.85
1962-08-05 0.04 3.95 19.9
1962-08-06 11.57 3.82 18.64
1962-08-07 1.88 2.66 14.35
1962-08-08 0.04 2.88 15.26
1962-08-09 0 3.59 16.37
1962-08-10 0 4.3 17.32
1962-08-11 0 4.93 20.49
1962-08-12 0.01 3.49 22.17
1962-08-13 0.05 4.9 24.12
1962-08-14 2.42 2.39 22.16
1962-08-15 0 3.55 19.03
1962-08-16 0 2.68 17.59
1962-08-17 0.07 3.88 18.08
1962-08-18 0 3.25 18.94
1962-08-19 0.04 4.97 22.86
1962-08-20 0.93 2.67 19.22
1962-08-21 0.8 2.14 16.19
1962-08-22 0 3.6 15.46
1962-08-23 0 3.89 17.41
1962-08-24 0 4.26 19.35
1962-08-25 0 3.36 19.11
1962-08-26 0 3.46 20.14
1962-08-27 0 2.73 18.95
1962-08-28 0.04 4.51 19.88
1962-08-29 0 3.88 20.31
1962-08-30 0.82 2.03 22.95
1962-08-31 0.43 2.26 22.32
1962-09-01 0 3.5 21.11
1962-09-02 0.01 4.67 23.97
1962-09-03 0.03 2.59 21.2
1962-09-04 0.1 2.09 18.95
1962-09-05 0 3.33 18.6
1962-09-06 0.14 4.22 19.55
1962-09-07 2.68 1.84 19.11
1962-09-08 0.09 2.47 17.35
1962-09-09 2.01 3.46 19.54
1962-09-10 0.06 3.58 22.68
1962-09-11 0 4.26 22.86
1962-09-12 0.05 3.06 20.28
1962-09-13 0 2.96 18.75
1962-09-14 0.18 4.06 21.26
1962-09-15 3.08 1.56 19.16
1962-09-16 3.56 1.15 15.44
1962-09-17 0 2.43 11.92
1962-09-18 0.01 1.98 11.67
1962-09-19 0.45 2.08 11.53
1962-09-20 0 2.54 11.82
1962-09-21 0.27 1.68 13.59
1962-09-22 0 2.75 13.54
1962-09-23 0 3.1 14.96
1962-09-24 0.36 2.75 17.35
1962-09-25 27.37 0.61 15.79
1962-09-26 19.74 0.68 13.81
1962-09-27 0.37 1.72 12.59
1962-09-28 7.15 1.12 13.07
1962-09-29 0.03 1.67 14.64
1962-09-30 0.02 1.97 17.7
1962-10-01 0.01 2.55 19.15
1962-10-02 5.2 2.34 18.86
1962-10-03 0.08 1.66 14.73
1962-10-04 0.01 2.64 14.99
1962-10-05 0 1.44 14.94
1962-10-06 0 1.69 14.52
1962-10-07 0 2.78 13.73
1962-10-08 0 2.52 14.43
1962-10-09 0 2.42 16.01
1962-10-10 0.59 1.52 16.3
1962-10-11 12.4 0.53 15.83
1962-10-12 2.82 0.52 14.35
1962-10-13 1.46 1.3 14.9
1962-10-14 1.04 0.64 14.88
1962-10-15 2.43 0.57 13.95
1962-10-16 0.82 1.19 13.93
1962-10-17 0 1.41 13.32
1962-10-18 0.01 1.3 13.3
1962-10-19 0 1.76 12.15
1962-10-20 0 1.5 10.48
1962-10-21 0 1.88 10.67
1962-10-22 0 2.09 12.86
1962-10-23 0 2.1 13.16
1962-10-24 0 1.69 12.68
1962-10-25 0.1 1.4 13.8
1962-10-26 9.7 0.56 14.24
1962-10-27 0.15 1.08 10.06
1962-10-28 12.09 1.04 8.06
1962-10-29 1.54 1.09 5.77
1962-10-30 9.9 0.56 7.36
1962-10-31 12.96 0.59 8.06
1962-11-01 1.52 0.49 8.2
1962-11-02 0.35 0.78 9.97
1962-11-03 11.37 1.03 10.23
1962-11-04 3.14 0.51 11.06
1962-11-05 3.13 0.57 7.98
1962-11-06 0.73 0.33 4.53
1962-11-07 18.14 0.31 5.62
1962-11-08 3.66 0.81 7.66
1962-11-09 0.6 0.45 7.92
1962-11-10 0.44 0.56 7.18
1962-11-11 5.7 0.4 8.05
1962-11-12 3.23 0.72 8.01
1962-11-13 0.04 0.61 2.89
1962-11-14 0.83 0.67 0.31
1962-11-15 3.92 0.35 4.87
1962-11-16 5.43 0.36 4.84
1962-11-17 29.41 0.68 6.98
1962-11-18 25.19 0.44 2.93
1962-11-19 12.57 0.31 0.94
1962-11-20 7.56 0.76 0.9
1962-11-21 20.77 0.62 6.86
1962-11-22 0.04 0.72 3.02
1962-11-23 0.06 0.78 2.58
1962-11-24 0.04 0.82 5.6
1962-11-25 0 0.9 3.78
1962-11-26 0 0.99 4.86
1962-11-27 0 0.55 2.4
1962-11-28 0 0.65 2.67
1962-11-29 0 0.63 0.75
1962-11-30 0 0.86 0.78
1962-12-01 0 0.78 2.01
1962-12-02 0 1 2.41
1962-12-03 0 0.95 1.66
1962-12-04 0 0.72 0.96
1962-12-05 0 0.86 0.72
1962-12-06 0 0.91 1.56
1962-12-07 0 0.9 1.14
1962-12-08 0.01 0.84 2.58
1962-12-09 3.56 0.61 6.23
1962-12-10 6.32 0.47 8.03
1962-12-11 5.4 0.54 7.51
1962-12-12 25.1 0.6 4.85
1962-12-13 9.78 0.35 1.06
1962-12-14 7.05 0.33 0.56
1962-12-15 19.94 0.42 8.44
1962-12-16 15.65 0.44 8.88
1962-12-17 16.66 0.42 7.23
1962-12-18 9.29 0.48 7.75
1962-12-19 2.41 0.46 7.17
1962-12-20 9 0.3 6.74
1962-12-21 8.46 0.44 7.37
1962-12-22 0.16 0.66 0.97
1962-12-23 0 0.42 -3.63
1962-12-24 1.71 0.36 -9.01
1962-12-25 0.92 0.2 -7.66
1962-12-26 0.27 0.16 -7.06
1962-12-27 0 0.58 -6.23
1962-12-28 0.13 0.24 -1.32
1962-12-29 3.54 0.43 5.81
1962-12-30 4.14 0.7 7.59
1962-12-31 3.64 0.63 5.95
1963-01-01 5.47 0.52 5.83
1963-01-02 20.02 0.56 8.77
1963-01-03 15.54 0.5 4.2
1963-01-04 1.01 0.51 5.43
1963-01-05 0.13 1.01 8.99
1963-01-06 15.3 0.32 6.25
1963-01-07 8.84 0.47 7.65
1963-01-08 0.78 0.7 8.2
1963-01-09 1.09 0.53 9.6
1963-01-10 1.66 0.74 7.64
1963-01-11 4.66 0.27 5.52
1963-01-12 0.08 0.3 -2.3
1963-01-13 0 0.5 -7.2
1963-01-14 0 0.57 -7.01
1963-01-15 0 0.79 -5.15
1963-01-16 0 0.43 -3.43
1963-01-17 0.4 0.56 0.93
1963-01-18 0.57 0.31 2.83
1963-01-19 0.42 0.49 3.14
1963-01-20 0.77 0.5 6.58
1963-01-21 3.42 0.48 5.87
1963-01-22 0.01 0.83 -0.78
1963-01-23 0 0.86 -2.17
1963-01-24 0 1.04 -1.94
1963-01-25 0 1.01 -0.93
1963-01-26 0 1.21 -1.17
1963-01-27 0 0.71 -3
1963-01-28 0.05 0.75 -4.58
1963-01-29 0.52 0.3 -3.69
1963-01-30 0.08 0.46 -3.04
1963-01-31 0 0.74 -4.77
1963-02-01 0.31 0.74 -6.59
1963-02-02 0.36 0.29 -6.16
1963-02-03 0.04 0.59 -5.77
1963-02-04 0 0.79 -4.28
1963-02-05 0 1.02 -2.07
1963-02-06 0.25 0.9 3.48
1963-02-07 6.69 0.42 3.7
1963-02-08 0 0.92 2.93
1963-02-09 5.25 0.72 4.23
1963-02-10 8.43 0.99 5.76
1963-02-11 8.88 0.7 4.78
1963-02-12 9.92 0.39 4.14
1963-02-13 1.65 0.51 3.04
1963-02-14 3.37 0.37 3.93
1963-02-15 10.65 0.66 5.35
1963-02-16 12.39 0.8 6.69
1963-02-17 17.11 0.55 5.07
1963-02-18 11.34 1.07 8.3
1963-02-19 7.09 1.03 6.46
1963-02-20 10.91 0.73 3.53
1963-02-21 2.23 1.08 0.83
1963-02-22 0.61 0.74 0.13
1963-02-23 0.03 1.32 -0.87
1963-02-24 0 0.67 0.35
1963-02-25 0 1.53 -0.46
1963-02-26 0 1.75 0.56
1963-02-27 0 1.2 3.79
1963-02-28 0 1.77 6.25
1963-03-01 0 1.87 5.74
1963-03-02 0 1.47 6.93
1963-03-03 0.36 0.4 6.98
1963-03-04 0.56 0.57 7.53
1963-03-05 0 1 8.52
1963-03-06 0 2.11 11.77
1963-03-07 0 2.29 12.4
1963-03-08 2.49 1.29 9.9
1963-03-09 6.31 0.8 7.19
1963-03-10 5.09 1.25 9.98
1963-03-11 3.17 2.26 11.71
1963-03-12 3.66 1.56 6.37
1963-03-13 0 1.23 7.86
